sale_id,product_id,product_name,category,manufacturer,batch_number,expiration_date,restock_date,units_in_stock,units_sold,sale_date,unit_price,total_sale_amount,store_id,store_name,store_street_address,store_city,store_state,store_postal_code,store_country,sale_month,sale_year,days_to_expiry,days_since_restock
SYN00113,P1051,Hydroxyzine 25mg,antihistamine,Allergonix,HYD-25A,2028-09-24,2027-09-03,43,1,2027-09-19,9.638469043381331,9.64,ST036,ScriptRx,6029 Old Main St,Richmond,VA,23219,USA,9,2027,906,-519
SYN00114,P1044,Ibuprofen 400mg,analgesic,HealWell Pharma,IBU-24A-044,2026-11-15,2025-11-07,143,8,2025-11-17,10.444761013847762,83.56,ST001,HealthFirst Pharmacy,123 Market St,Springfield,IL,62701,USA,11,2025,227,146
SYN00115,P1205,Metformin 500mg,antidiabetic,GlucoLabs,METF-2405B,2026-08-10,2024-07-03,169,9,2024-07-11,9.187031299874526,82.68,ST027,Community Health RX,390 Oakley Ln,Mobile,AL,36609,USA,7,2024,130,638
SYN00116,P1697,Paracetamol 500mg,analgesic,HealWell Pharma,PARA-2404D,2026-07-30,2024-07-26,152,6,2024-08-08,7.901605145842995,47.41,ST021,UrbanMed Pharmacy,420 Elm St,Newark,NJ,7107,USA,8,2024,119,615
SYN00117,P1035,Esomeprazole 40mg,antacid,Digestive Solutions,ESO-23E-035,2026-04-23,2025-03-25,72,3,2025-03-27,15.26448486863722,45.79,ST035,CityRx Pharmacy,159 West Loop,Chicago,IL,60607,USA,3,2025,21,373
SYN00118,P1201,Doxycycline 100mg,antibiotic,MediCore Labs,DOX-24B,2026-09-18,2025-09-05,74,5,2025-09-17,14.488206731940044,72.44,ST024,Peak Pharmacy,22 Ridge Ln,Denver,CO,80204,USA,9,2025,169,209
SYN00119,P1013,Acetaminophen 500mg,analgesic,HealWell Pharma,ACE-24Q,2025-12-24,2025-01-12,95,7,2025-01-21,9.090239557448436,63.63,ST010,HealthFirst Pharmacy,1000 Main St,Boston,MA,2118,USA,1,2025,-99,445
SYN00120,P1393,Vitamin D3 1000IU,supplement,NutriHealth,D3-2402P,2025-09-14,2024-08-06,158,8,2024-08-19,8.08326468458618,64.67,ST018,HealthFirst Pharmacy,938 King St,Columbus,OH,43201,USA,8,2024,-200,604
SYN00121,P1003,Vitamin D3 1000IU,supplement,NutriHealth Inc,VD3-24B-003,2026-03-14,2024-12-05,204,11,2025-01-09,8.392727241092558,92.32,ST003,PharmaTrust,450 Oak Blvd,Denver,CO,80203,USA,1,2025,-19,483
SYN00122,P1128,Calcium Carbonate 500mg,antacid,DigestiveCare,CAC-24A,2028-01-24,2027-02-07,142,10,2027-02-08,6.710403554447608,67.1,ST015,Care Max,55 Maple Blvd,San Diego,CA,92101,USA,2,2027,662,-311
SYN00123,P1022,Lisinopril 10mg,antihypertensive,MediCore Labs,LIS-24L-022,2026-12-20,2026-01-11,170,10,2026-01-13,7.719463978013419,77.19,ST022,Healthy Living,603 Wellness St,Miami,FL,33101,USA,1,2026,262,81
SYN00124,P1023,Cyanocobalamin 1mg,supplement,NutriHealth Inc,CYN-24B-023,2026-09-01,2025-07-27,63,3,2025-07-24,11.922672684633612,35.77,ST023,VitaCare Pharmacy,212 Clover Ln,Charlotte,NC,28202,USA,7,2025,152,249
SYN00125,P1331,Folic Acid 400mcg,supplement,NutriHealth Inc,FOL-24A,2027-01-04,2025-11-27,201,7,2025-12-09,7.493612763100383,52.46,ST037,GreenLeaf Pharmacy,100 Elm Dr,Columbus,OH,43215,USA,12,2025,277,126
SYN00126,P1047,Acetaminophen 325mg,analgesic,HealWell Pharma,ACE-25C,2029-01-05,2027-12-26,60,2,2028-01-16,6.227018375960207,12.45,ST021,HealthFirst Pharmacy,3371 Maple St,Springfield,IL,62703,USA,1,2028,1009,-633
SYN00127,P1350,Hydrocodone/APAP 5/325,analgesic,PainRelief Ltd.,HYC-24B,2025-09-25,2024-09-14,42,2,2024-09-12,13.258616265323562,26.52,ST039,Metro Medical,350 8th Ave,New York,NY,10011,USA,9,2024,-189,565
SYN00128,P1166,Azithromycin 250mg,antibiotic,HealWell Pharma,AZI-24D,2026-04-08,2025-03-04,75,5,2025-03-12,17.66082655297862,88.3,ST020,Lakeview Pharmacy,21 Lake Dr,Minneapolis,MN,55401,USA,3,2025,6,394
SYN00129,P1013,Acetaminophen 500mg,analgesic,HealWell Pharma,ACE-24Q,2025-12-05,2025-01-09,90,7,2025-01-18,8.53530992952138,59.75,ST010,HealthFirst Pharmacy,1000 Main St,Boston,MA,2118,USA,1,2025,-118,448
SYN00130,P1641,Claritin-D 24 Hour,antihistamine,AllergyFree Labs,CLAR-2401V,2025-11-06,2024-09-24,74,9,2024-10-11,18.193638476953303,163.74,ST021,UrbanMed Pharmacy,420 Elm St,Newark,NJ,7107,USA,10,2024,-147,555
SYN00131,P1021,Diphenhydramine 25mg,antihistamine,AllergyFree Ltd,DIP-24C-021,2026-05-23,2025-04-11,57,2,2025-04-23,12.5453294304065,25.09,ST021,Sunset Drugs,855 Sunset Blvd,Los Angeles,CA,90028,USA,4,2025,51,356
SYN00132,P1558,Rabeprazole 20mg,antacid,GastroCare,RAB-2403Z,2026-10-31,2024-09-28,103,9,2024-10-12,7.229136606197239,65.06,ST023,Wellness Drugstore,78 Peach Ave,Augusta,GA,30904,USA,10,2024,212,551
SYN00133,P1638,Methylprednisolone 4mg,hormone,Steroidex Inc.,MPRED-2402D,2025-09-04,2024-10-05,10,2,2024-10-02,39.2893102362502,78.58,ST015,Family RX,900 Oak Dr,Toledo,OH,43606,USA,10,2024,-210,544
SYN00134,P1572,Influenza Vaccine 2024,vaccine,ImmuniSafe,FLU-24B,2026-01-12,2024-10-10,332,75,2024-10-20,14.98326402105402,1123.74,ST025,Care Max Pharmacy,2513 River Rd,Lafayette,LA,70501,USA,10,2024,-80,539
SYN00135,P1035,Melatonin 3mg,supplement,NutriHealth Inc.,MEL-25D,2028-02-22,2027-02-03,33,1,2027-03-04,6.681671039010523,6.68,ST028,Sunrise Drugs,512 11th Ave,Seattle,WA,98122,USA,3,2027,691,-307
SYN00136,P1467,Tums Antacid 500mg,antacid,GastroCare,TUMS-2404D,2026-12-19,2024-11-23,346,51,2024-12-07,6.776426710242972,345.6,ST010,Giant Chemist,77 Commerce Blvd,Dallas,TX,75204,USA,12,2024,261,495
SYN00137,P1047,Calcium 1200mg,supplement,NutriHealth Inc,CAL-24D-047,2026-08-25,2025-07-22,63,4,2025-08-06,11.947439527813057,47.79,ST005,CityRx Pharmacy,159 West Loop,Chicago,IL,60607,USA,8,2025,145,254
SYN00138,P1697,Paracetamol 500mg,analgesic,HealWell Pharma,PARA-2404D,2026-08-25,2024-07-31,145,6,2024-08-11,8.341215741360587,50.05,ST021,UrbanMed Pharmacy,420 Elm St,Newark,NJ,7107,USA,8,2024,145,610
SYN00139,P1654,Aspirin 81mg,analgesic,HealWell Pharma,ASP-2402N,2026-11-01,2024-10-24,151,8,2024-11-19,5.690132054342036,45.52,ST018,HealthFirst Pharmacy,938 King St,Columbus,OH,43201,USA,11,2024,213,525
SYN00140,P1104,Esomeprazole 40mg,antacid,DigestAid Corp,ESO-25A,2029-02-08,2027-12-31,199,19,2028-01-07,13.756532378715136,261.37,ST040,Eastside Pharmacy,3490 Ridge Rd,Cleveland,OH,44102,USA,1,2028,1043,-638
SYN00141,P1058,Naproxen 220mg,analgesic,HealWell Pharma,NAP-25A,2028-06-29,2027-05-10,103,9,2027-06-03,6.654078045821307,59.89,ST038,Central Pharmacy,1245 Adams Ave,Philadelphia,PA,19124,USA,6,2027,819,-403
SYN00142,P1023,Cyanocobalamin 1mg,supplement,NutriHealth Inc,CYN-24B-023,2026-09-01,2025-07-29,70,4,2025-07-26,11.553520934733472,46.21,ST023,VitaCare Pharmacy,212 Clover Ln,Charlotte,NC,28202,USA,7,2025,152,247
SYN00143,P1212,Melatonin 5mg,supplement,NutriHealth Inc,MEL-231C,2027-03-23,2026-03-17,213,14,2026-03-25,5.941181401777249,83.18,ST025,SleepWell Drugs,9 Dream Cir,Los Angeles,CA,90001,USA,3,2026,355,16
SYN00144,P1047,Acetaminophen 325mg,analgesic,HealWell Pharma,ACE-25C,2028-12-28,2027-12-24,55,4,2028-01-16,6.125093409309885,24.5,ST021,HealthFirst Pharmacy,3371 Maple St,Springfield,IL,62703,USA,1,2028,1001,-631
SYN00145,P1021,Ibuprofen 200mg,analgesic,HealWell Pharma,IBU-2401A,2025-09-22,2024-08-07,121,6,2024-09-16,9.299627259957395,55.8,ST019,Lakeview Pharmacy,882 Willow Ave,Duluth,MN,55802,USA,9,2024,-192,603
SYN00146,P1440,Vitamin B Complex,supplement,NutriHealth Inc,VITB-24A,2027-02-11,2026-03-02,159,11,2026-03-05,13.625522658622254,149.88,ST048,Health Express,505 State Ave,Raleigh,NC,27601,USA,3,2026,315,31
SYN00148,P1127,Shingles Vaccine,vaccine,Vaxilife,SHG-27A,2029-01-11,2027-11-30,892,500,2027-12-15,20.64539942440693,10322.7,ST035,Seasonal RX,1120 Brookside Dr,Minneapolis,MN,55407,USA,12,2027,1015,-607
SYN00149,P1038,Paracetamol 500mg,analgesic,HealWell Pharma,PAR-24P-038,2026-10-20,2025-09-19,182,10,2025-09-20,7.383340444197894,73.83,ST038,PrimeHealth,800 Health St,Phoenix,AZ,85004,USA,9,2025,201,195
SYN00150,P1022,Lisinopril 10mg,antihypertensive,MediCore Labs,LIS-24L-022,2027-02-02,2026-01-08,179,11,2026-01-11,7.940421660638582,87.34,ST022,Healthy Living,603 Wellness St,Miami,FL,33101,USA,1,2026,306,84
SYN00151,P1017,Cetirizine 10mg,antihistamine,MediCore Labs,CET-2401,2026-06-01,2025-05-27,99,7,2025-06-18,10.383143308409942,72.68,ST017,MediPlus,145 River Rd,Denver,CO,80203,USA,6,2025,60,310
SYN00152,P1772,Omeprazole 20mg,antacid,StomachHealth Inc.,OMP-23D,2025-11-12,2024-10-24,72,2,2025-01-13,13.621335751985352,27.24,ST025,CareMax Pharmacy,1512 Birch Lane,Boise,ID,83702,USA,1,2025,-141,525
SYN00153,P1120,Omeprazole 20mg,antacid,GastroCare,OMP-2402E,2025-10-07,2024-11-11,138,9,2024-11-03,14.436330043004276,129.93,ST023,Wellness Drugstore,78 Peach Ave,Augusta,GA,30904,USA,11,2024,-177,507
SYN00154,P1035,Esomeprazole 40mg,antacid,Digestive Solutions,ESO-23E-035,2026-05-16,2025-03-23,73,3,2025-03-28,14.493376871704507,43.48,ST035,CityRx Pharmacy,159 West Loop,Chicago,IL,60607,USA,3,2025,44,375
SYN00155,P1408,Doxycycline 100mg,antibiotic,MediCore Inc.,DOX-2404K,2026-09-27,2024-09-09,61,5,2024-09-07,18.33491667937164,91.67,ST024,Vitality Drugs,246 East Rd,Seattle,WA,98109,USA,9,2024,178,570
SYN00156,P1183,Vitamin D3 2000IU,supplement,NutriHealth Group,VD3-2024A,2026-02-24,2024-11-28,147,3,2025-01-17,11.516010073032287,34.55,ST022,GreenLife Drugstore,725 Oak Dr,Portland,OR,97205,USA,1,2025,-37,490
SYN00157,P1101,Omeprazole 20mg,antacid,DigestAid Corp,OME-25A,2028-04-19,2027-04-09,176,11,2027-04-20,10.400405314616128,114.4,ST021,HealthFirst Pharmacy,3371 Maple St,Springfield,IL,62703,USA,4,2027,748,-372
SYN00158,P1432,Paracetamol 500mg,analgesic,HealWell Pharma,PAR-24C,2027-08-26,2026-08-11,105,6,2026-08-19,8.578065123895373,51.47,ST047,Peak Pharmacy,22 Ridge Ln,Denver,CO,80204,USA,8,2026,511,-131
SYN00159,P1051,Ibuprofen 200mg,analgesic,HealWell Pharma,IBU-23C,2025-09-24,2024-08-16,51,7,2025-03-19,8.184361747121837,57.29,ST021,HealthFirst Pharmacy,123 Elm St,Nashville,TN,37209,USA,3,2025,-190,594
SYN00160,P1021,Ibuprofen 200mg,analgesic,HealWell Pharma,IBU-2401A,2025-09-22,2024-08-09,114,6,2024-09-12,9.32986117948902,55.98,ST019,Lakeview Pharmacy,882 Willow Ave,Duluth,MN,55802,USA,9,2024,-192,601
SYN00161,P1012,Prednisone 20mg,hormone,EndoLife Corp,PRD-23P-012,2025-09-09,2024-07-27,28,1,2024-08-13,24.84981751223582,24.85,ST012,MetroCare Pharmacy,880 North Ave,Minneapolis,MN,55401,USA,8,2024,-205,614
SYN00162,P1388,Glipizide 5mg,other,GlucoseRx,GLI-24A,2025-11-26,2024-11-04,82,5,2024-11-07,10.096755177871152,50.48,ST042,Sunrise Pharmacy,75 Ocean Ave,Miami,FL,33101,USA,11,2024,-127,514
SYN00163,P1350,Hydrocodone/APAP 5/325,analgesic,PainRelief Ltd.,HYC-24B,2025-09-09,2024-09-15,44,3,2024-09-17,13.857624607098009,41.57,ST039,Metro Medical,350 8th Ave,New York,NY,10011,USA,9,2024,-205,564
SYN00164,P1103,Famotidine 20mg,antacid,DigestAid Corp,FAM-24D,2027-09-06,2026-10-09,114,5,2027-01-10,8.810986685726546,44.05,ST034,GoodHealth RX,17 Eastview Blvd,Orlando,FL,32806,USA,1,2027,522,-190
SYN00165,P1091,Hydrocortisone Cream,other,Sterix Pharma,HC-24C,2027-10-10,2026-10-12,56,2,2027-01-16,9.410654103186095,18.82,ST037,PharmSave,1500 Clifton Rd,Atlanta,GA,30322,USA,1,2027,556,-193
SYN00166,P1045,Acetaminophen 500mg,analgesic,HealWell Pharma,ACE-25B,2028-05-06,2027-04-11,104,10,2027-05-13,7.343388476068041,73.43,ST036,ScriptRx,6029 Old Main St,Richmond,VA,23219,USA,5,2027,765,-374
SYN00167,P1284,Multivitamin Tablets,supplement,NutriHealth,MV-2401A,2026-01-20,2024-01-18,125,11,2024-01-17,8.110989177338649,89.22,ST018,HealthFirst Pharmacy,938 King St,Columbus,OH,43201,USA,1,2024,-72,805
SYN00168,P1669,Magnesium Citrate 200mg,supplement,NutriHealth,MAG-2402V,2025-07-14,2024-06-04,103,7,2024-06-13,7.341922601218071,51.39,ST011,Sunrise Health,2107 Market St,Riverside,CA,92501,USA,6,2024,-262,667
SYN00169,P1615,Meclizine 25mg,antihistamine,AllergyFree Labs,MEC-2402M,2026-03-11,2024-02-29,50,2,2024-03-13,9.154105691106135,18.31,ST022,MetroCare Pharmacy,1220 Maple Ave,Newport,KY,41071,USA,3,2024,-22,763
SYN00170,P1114,Cholecalciferol 5000IU,supplement,NutriHealth Inc.,CHO-24D,2027-12-17,2027-01-11,77,3,2027-01-06,8.469832919047871,25.41,ST028,Sunrise Drugs,512 11th Ave,Seattle,WA,98122,USA,1,2027,624,-284
SYN00171,P1112,Metformin 500mg,other,GlucoWell,MET-24A,2028-02-20,2027-02-06,199,13,2027-02-11,9.145392134223403,118.89,ST030,CityMed RX,400 Oak Dr,Charlotte,NC,28205,USA,2,2027,689,-310
SYN00172,P1585,Hydroxyzine 25mg,antihistamine,AllergyFree Labs,HYD-2402C,2025-10-06,2024-08-23,90,5,2024-09-08,8.22449003452849,41.12,ST024,Vitality Drugs,246 East Rd,Seattle,WA,98109,USA,9,2024,-178,587
SYN00173,P1669,Magnesium Citrate 200mg,supplement,NutriHealth,MAG-2402V,2025-06-16,2024-06-02,103,7,2024-06-24,7.552762027339166,52.87,ST011,Sunrise Health,2107 Market St,Riverside,CA,92501,USA,6,2024,-290,669
SYN00174,P1353,Hydrocodone/APAP 5-325mg,analgesic,HealWell Pharma,HCAP-2404C,2026-04-11,2024-04-15,34,3,2024-04-12,13.437672284329349,40.31,ST019,Lakeview Pharmacy,882 Willow Ave,Duluth,MN,55802,USA,4,2024,9,717
SYN00175,P1890,Insulin Glargine 100U/mL,hormone,NovoHealth,INS-2023K,2026-04-19,2024-12-24,25,3,2024-12-27,74.97821124493093,224.93,ST026,Metro Specialty Rx,2300 Willow St,Richmond,VA,23220,USA,12,2024,17,464
SYN00176,P1113,Vitamin E 400IU,supplement,NutriHealth Inc.,VITE-25A,2028-12-25,2027-12-27,50,4,2028-01-03,7.897115516665122,31.59,ST021,HealthFirst Pharmacy,3371 Maple St,Springfield,IL,62703,USA,1,2028,998,-634
SYN00177,P1032,Clopidogrel 75mg,antiplatelet,HealWell Pharma,CLO-24C-032,2026-05-04,2025-03-02,56,1,2025-04-04,20.46021677490017,20.46,ST032,Care Max,200 Main Ave,Raleigh,NC,27601,USA,4,2025,32,396
SYN00178,P1002,Amoxicillin 500mg,antibiotic,MediCore Labs,AMX-23Q-002,2026-01-11,2024-12-04,86,3,2024-12-11,12.413509094428202,37.24,ST002,Care Max,200 Main Ave,Raleigh,NC,27601,USA,12,2024,-81,484
SYN00179,P1467,Tums Antacid 500mg,antacid,GastroCare,TUMS-2404D,2026-11-11,2024-12-07,342,51,2024-12-15,7.040240018117907,359.05,ST010,Giant Chemist,77 Commerce Blvd,Dallas,TX,75204,USA,12,2024,223,481
SYN00180,P1013,Acetaminophen 500mg,analgesic,HealWell Pharma,ACE-24Q,2026-01-05,2025-01-06,86,7,2025-01-12,9.010706412361536,63.07,ST010,HealthFirst Pharmacy,1000 Main St,Boston,MA,2118,USA,1,2025,-87,451
SYN00181,P1558,Rabeprazole 20mg,antacid,GastroCare,RAB-2403Z,2026-10-16,2024-09-24,102,9,2024-10-21,7.901306380148314,71.11,ST023,Wellness Drugstore,78 Peach Ave,Augusta,GA,30904,USA,10,2024,197,555
SYN00182,P1038,Paracetamol 500mg,analgesic,HealWell Pharma,PAR-24P-038,2026-10-12,2025-09-18,195,9,2025-09-10,7.208516565033096,64.88,ST038,PrimeHealth,800 Health St,Phoenix,AZ,85004,USA,9,2025,193,196
SYN00183,P1190,Hydrochlorothiazide 25mg,other,MediCore Labs,HCTZ-24A,2027-07-26,2026-07-14,110,7,2026-07-07,13.357739827724624,93.5,ST023,Better Health Rx,88 North St,Birmingham,AL,35203,USA,7,2026,480,-103
SYN00184,P1016,Omeprazole 20mg,antacid,Digestive Solutions,OMP-23O-016,2025-10-07,2024-10-05,186,8,2024-10-15,9.01156088900102,72.09,ST016,Parkway Pharmacy,3100 Parkway Dr,Atlanta,GA,30303,USA,10,2024,-177,544
SYN00185,P1017,Zinc 50mg,supplement,NutriHealth Inc,ZNC-24B-017,2026-04-02,2025-01-30,100,5,2025-02-08,7.24276464325728,36.21,ST017,PrimeHealth,800 Health St,Phoenix,AZ,85004,USA,2,2025,0,427
SYN00186,P1192,Prednisone 20mg,hormone,Steroidex Inc.,PRD-2403A,2026-01-15,2024-12-08,21,1,2024-12-17,37.089351014175925,37.09,ST015,Family RX,900 Oak Dr,Toledo,OH,43606,USA,12,2024,-77,480
SYN00187,P1002,Amoxicillin 500mg,antibiotic,MediCore Labs,AMX-23Q-002,2025-12-23,2024-12-08,78,4,2024-12-13,12.217646745019692,48.87,ST002,Care Max,200 Main Ave,Raleigh,NC,27601,USA,12,2024,-100,480
SYN00188,P1284,Multivitamin Tablets,supplement,NutriHealth,MV-2401A,2025-12-25,2024-01-17,126,11,2024-01-18,8.057249963014055,88.63,ST018,HealthFirst Pharmacy,938 King St,Columbus,OH,43201,USA,1,2024,-98,806
SYN00189,P1012,Vitamin D3 1000IU,supplement,NutriHealth Inc.,VITD-24C,2027-06-11,2026-05-28,62,1,2026-07-07,5.699326520012042,5.7,ST021,HealthFirst Pharmacy,3371 Maple St,Springfield,IL,62703,USA,7,2026,435,-56
SYN00190,P1106,Rabeprazole 20mg,antacid,DigestAid Corp,RAB-24B,2028-01-17,2027-01-05,217,14,2027-01-18,11.877134695604685,166.28,ST029,QuickMed Pharmacy,801 Elm St,Tampa,FL,33605,USA,1,2027,655,-278
SYN00191,P1527,Clopidogrel 75mg,antiplatelet,CardioGen,CLO-2402Z,2025-12-22,2024-11-21,94,6,2024-12-04,14.036186443968512,84.22,ST018,HealthFirst Pharmacy,938 King St,Columbus,OH,43201,USA,12,2024,-101,497
SYN00192,P1027,Calcium Carbonate 500mg,antacid,DigestAid Corp,CAL-24D,2027-08-03,2026-07-09,153,26,2026-07-20,6.677324151533925,173.61,ST026,Giant Chemist,7800 Sunrise Blvd,Citrus Heights,CA,95610,USA,7,2026,488,-98
SYN00193,P1012,Prednisone 20mg,hormone,EndoLife Corp,PRD-23P-012,2025-07-26,2024-07-19,19,3,2024-08-23,23.786324263340838,71.36,ST012,MetroCare Pharmacy,880 North Ave,Minneapolis,MN,55401,USA,8,2024,-250,622
SYN00194,P1183,Vitamin D3 2000IU,supplement,NutriHealth Group,VD3-2024A,2026-01-17,2024-12-10,134,3,2025-01-20,12.156005725251198,36.47,ST022,GreenLife Drugstore,725 Oak Dr,Portland,OR,97205,USA,1,2025,-75,478
SYN00195,P1456,Acetaminophen 500mg,analgesic,HealWell Pharma,ACE-2403F,2026-03-01,2024-02-21,195,11,2024-03-01,6.754652229716927,74.3,ST021,UrbanMed Pharmacy,420 Elm St,Newark,NJ,7107,USA,3,2024,-32,771
SYN00196,P1035,Melatonin 3mg,supplement,NutriHealth Inc.,MEL-25D,2028-02-26,2027-02-15,32,2,2027-02-23,7.320806202444383,14.64,ST028,Sunrise Drugs,512 11th Ave,Seattle,WA,98122,USA,2,2027,695,-319
SYN00197,P1003,Vitamin D3 1000IU,supplement,NutriHealth Inc,VD3-24B-003,2026-03-09,2024-12-19,190,11,2025-01-02,8.664718141833843,95.31,ST003,PharmaTrust,450 Oak Blvd,Denver,CO,80203,USA,1,2025,-24,469
SYN00198,P1340,Cyanocobalamin 1mg,supplement,NutriHealth,B12-2403B,2025-09-19,2024-10-10,53,3,2024-10-05,9.130232788878056,27.39,ST030,Healthwise RX,400 Pine Dr,Reno,NV,89501,USA,10,2024,-195,539
SYN00199,P1086,Vitamin C 1000mg,supplement,NutriHealth,VC-2403C,2025-03-23,2024-03-03,72,7,2024-03-01,10.87045644531621,76.09,ST011,Sunrise Health,2107 Market St,Riverside,CA,92501,USA,3,2024,-375,760
SYN00200,P1379,Estradiol 1mg,hormone,FemCare Pharma,EST-2401B,2026-05-04,2024-06-15,24,2,2024-06-18,57.57524655861047,115.15,ST026,Unity Pharmacy,101 Main St,Grand Rapids,MI,49503,USA,6,2024,32,656
SYN00201,P1118,Tetanus Vaccine,vaccine,Vaxilife,TET-27C,2029-01-30,2027-12-05,790,300,2028-01-04,14.106240656202502,4231.87,ST035,Seasonal RX,1120 Brookside Dr,Minneapolis,MN,55407,USA,1,2028,1034,-612
SYN00202,P1043,Ibuprofen 400mg,analgesic,HealWell Pharma,IBU-25B,2028-03-09,2027-02-05,97,5,2027-02-14,9.8816244993149,49.41,ST024,MediValue Pharmacy,1820 Oakview Dr,Aurora,CO,80014,USA,2,2027,707,-309
SYN00203,P1044,Ibuprofen 400mg,analgesic,HealWell Pharma,IBU-24A-044,2026-11-29,2025-11-13,134,9,2025-11-16,9.858024108459285,88.72,ST001,HealthFirst Pharmacy,123 Market St,Springfield,IL,62701,USA,11,2025,241,140
SYN00204,P1045,Multivitamin Kids,supplement,NutriHealth Inc,MLT-24B-045,2026-06-04,2025-05-21,114,7,2025-06-08,8.524040357032344,59.67,ST026,Northside Drugs,201 North St,Baltimore,MD,21201,USA,6,2025,63,316
SYN00205,P1001,Ibuprofen 200mg,analgesic,HealWell Pharma,IBU-24A-001,2025-10-16,2024-10-19,128,7,2024-11-10,8.226649527184888,57.59,ST001,HealthFirst Pharmacy,123 Market St,Springfield,IL,62701,USA,11,2024,-168,530
SYN00206,P1440,Vitamin B Complex,supplement,NutriHealth Inc,VITB-24A,2027-02-03,2026-03-01,150,10,2026-02-25,14.187306211677384,141.87,ST048,Health Express,505 State Ave,Raleigh,NC,27601,USA,2,2026,307,32
SYN00207,P1128,Calcium Carbonate 500mg,antacid,DigestiveCare,CAC-24A,2028-01-18,2027-02-12,142,9,2027-02-09,6.748544642575142,60.74,ST015,Care Max,55 Maple Blvd,San Diego,CA,92101,USA,2,2027,656,-316
SYN00208,P1353,Hydrocodone/APAP 5-325mg,analgesic,HealWell Pharma,HCAP-2404C,2026-04-20,2024-04-24,21,3,2024-04-21,13.313410682964523,39.94,ST019,Lakeview Pharmacy,882 Willow Ave,Duluth,MN,55802,USA,4,2024,18,708
SYN00209,P1350,Hydrocodone/APAP 5/325,analgesic,PainRelief Ltd.,HYC-24B,2025-10-09,2024-09-02,54,3,2024-09-11,13.655688059898065,40.97,ST039,Metro Medical,350 8th Ave,New York,NY,10011,USA,9,2024,-175,577
SYN00210,P1654,Aspirin 81mg,analgesic,HealWell Pharma,ASP-2402N,2026-10-20,2024-11-01,150,9,2024-11-16,5.376380774474373,48.39,ST018,HealthFirst Pharmacy,938 King St,Columbus,OH,43201,USA,11,2024,201,517
SYN00211,P1021,Aspirin 81mg,analgesic,HealWell Pharma,ASP-25B,2028-03-01,2027-01-28,103,4,2027-03-10,5.441603380854627,21.77,ST028,Sunrise Drugs,512 11th Ave,Seattle,WA,98122,USA,3,2027,699,-301
SYN00212,P1051,Hydroxyzine 25mg,antihistamine,Allergonix,HYD-25A,2028-09-06,2027-09-04,41,2,2027-09-21,9.023936918031122,18.05,ST036,ScriptRx,6029 Old Main St,Richmond,VA,23219,USA,9,2027,888,-520
SYN00213,P1318,Simvastatin 20mg,lipid-lowering,CardioGen,SIMV-2403E,2026-06-21,2024-06-15,63,9,2024-06-08,10.580218682612076,95.22,ST026,Unity Pharmacy,101 Main St,Grand Rapids,MI,49503,USA,6,2024,80,656
SYN00215,P1044,Ibuprofen 400mg,analgesic,HealWell Pharma,IBU-24A-044,2026-11-19,2025-11-11,132,9,2025-11-23,10.239991439803132,92.16,ST001,HealthFirst Pharmacy,123 Market St,Springfield,IL,62701,USA,11,2025,231,142
SYN00216,P1065,Cetirizine 10mg,antihistamine,Allergonix,CTZ-24B,2027-05-22,2026-05-10,35,3,2026-05-31,8.49602907272105,25.49,ST020,ExpressRx,5401 W Belmont Ave,Chicago,IL,60641,USA,5,2026,415,-38
SYN00218,P1131,Levothyroxine 50mcg,hormone,ThyroGenix,LTX-23A1,2025-11-13,2024-12-05,10,2,2024-12-17,47.71311479618792,95.43,ST017,ExpressRx,1012 Hillside Rd,Eugene,OR,97401,USA,12,2024,-140,483
SYN00219,P1043,Amoxicillin 500mg,antibiotic,MediCore Inc.,AMX-2402B,2026-01-23,2024-12-14,198,6,2025-01-08,13.102293375475067,78.61,ST021,UrbanMed Pharmacy,420 Elm St,Newark,NJ,7107,USA,1,2025,-69,474
SYN00220,P1051,Hydroxyzine 25mg,antihistamine,Allergonix,HYD-25A,2028-09-06,2027-09-14,38,2,2027-09-11,9.11173888604016,18.22,ST036,ScriptRx,6029 Old Main St,Richmond,VA,23219,USA,9,2027,888,-530
SYN00221,P1233,Simvastatin 20mg,other,LipidCare,SIM-24B,2027-12-22,2027-01-12,139,9,2027-01-15,11.731866540859553,105.59,ST027,Uptown Pharmacy,701 King St,Chicago,IL,60616,USA,1,2027,629,-285
SYN00222,P1046,Dextromethorphan 10mg,antitussive,CoughCare Ltd,DEX-24D-046,2026-05-11,2025-04-05,48,3,2025-04-23,11.747188639122228,35.24,ST042,Harbor Pharmacy,404 Harbor St,Boston,MA,2109,USA,4,2025,39,362
SYN00223,P1111,Cholecalciferol 2000IU,supplement,NutriHealth Inc.,CHO-25B,2029-01-01,2027-12-11,46,7,2027-12-15,7.958958972659188,55.71,ST028,Sunrise Drugs,512 11th Ave,Seattle,WA,98122,USA,12,2027,1005,-618
SYN00224,P1704,Docusate Sodium 100mg,laxative,GutRelief,DOC-2402A,2026-01-08,2024-12-05,72,4,2024-12-12,6.059537329126222,24.24,ST027,Community Health RX,390 Oakley Ln,Mobile,AL,36609,USA,12,2024,-84,483
SYN00225,P1558,Rabeprazole 20mg,antacid,GastroCare,RAB-2403Z,2026-09-25,2024-09-30,97,10,2024-10-17,7.510507369729066,75.11,ST023,Wellness Drugstore,78 Peach Ave,Augusta,GA,30904,USA,10,2024,176,549
