sale_id,product_id,product_name,category,manufacturer,batch_number,expiration_date,restock_date,units_in_stock,units_sold,sale_date,unit_price,total_sale_amount,store_id,store_name,store_street_address,store_city,store_state,store_postal_code,store_country
SYN00119,P1013,Acetaminophen 500mg,analgesic,HealWell Pharma,ACE-24Q,2025-12-24,2025-01-12,95,7,2025-01-21,9.090239557448436,63.63,ST010,HealthFirst Pharmacy,1000 Main St,Boston,MA,2118.0,USA
SYN00120,P1393,Vitamin D3 1000IU,supplement,NutriHealth,D3-2402P,2025-09-14,2024-08-06,158,8,2024-08-19,8.08326468458618,64.67,ST018,HealthFirst Pharmacy,938 King St,Columbus,OH,43201.0,USA
SYN00121,P1003,Vitamin D3 1000IU,supplement,NutriHealth Inc,VD3-24B-003,2026-03-14,2024-12-05,204,11,2025-01-09,8.392727241092558,92.32,ST003,PharmaTrust,450 Oak Blvd,Denver,CO,80203.0,USA
SYN00122,P1128,Calcium Carbonate 500mg,antacid,DigestiveCare,CAC-24A,2028-01-24,2027-02-07,142,10,2027-02-08,6.710403554447608,67.1,ST015,Care Max,55 Maple Blvd,San Diego,CA,92101.0,USA
SYN00123,P1022,Lisinopril 10mg,antihypertensive,MediCore Labs,LIS-24L-022,2026-12-20,2026-01-11,170,10,2026-01-13,7.719463978013419,77.19,ST022,Healthy Living,603 Wellness St,Miami,FL,33101.0,USA
SYN00124,P1023,Cyanocobalamin 1mg,supplement,NutriHealth Inc,CYN-24B-023,2026-09-01,2025-07-27,63,3,2025-07-24,11.922672684633612,35.77,ST023,VitaCare Pharmacy,212 Clover Ln,Charlotte,NC,28202.0,USA
SYN00125,P1331,Folic Acid 400mcg,supplement,NutriHealth Inc,FOL-24A,2027-01-04,2025-11-27,201,7,2025-12-09,7.4936127631003835,52.46,ST037,GreenLeaf Pharmacy,100 Elm Dr,Columbus,OH,43215.0,USA
SYN00126,P1047,Acetaminophen 325mg,analgesic,HealWell Pharma,ACE-25C,2029-01-05,2027-12-26,60,2,2028-01-16,6.227018375960207,12.45,ST021,HealthFirst Pharmacy,3371 Maple St,Springfield,IL,62703.0,USA
SYN00127,P1350,Hydrocodone/APAP 5/325,analgesic,PainRelief Ltd.,HYC-24B,2025-09-25,2024-09-14,42,2,2024-09-12,13.258616265323562,26.52,ST039,Metro Medical,350 8th Ave,New York,NY,10011.0,USA
SYN00128,P1166,Azithromycin 250mg,antibiotic,HealWell Pharma,AZI-24D,2026-04-08,2025-03-04,75,5,2025-03-12,17.66082655297862,88.3,ST020,Lakeview Pharmacy,21 Lake Dr,Minneapolis,MN,55401.0,USA
SYN00129,P1013,Acetaminophen 500mg,analgesic,HealWell Pharma,ACE-24Q,2025-12-05,2025-01-09,90,7,2025-01-18,8.53530992952138,59.75,ST010,HealthFirst Pharmacy,1000 Main St,Boston,MA,2118.0,USA
SYN00130,P1641,Claritin-D 24 Hour,antihistamine,AllergyFree Labs,CLAR-2401V,2025-11-06,2024-09-24,74,9,2024-10-11,18.193638476953303,163.74,ST021,UrbanMed Pharmacy,420 Elm St,Newark,NJ,7107.0,USA
SYN00131,P1021,Diphenhydramine 25mg,antihistamine,AllergyFree Ltd,DIP-24C-021,2026-05-23,2025-04-11,57,2,2025-04-23,12.545329430406499,25.09,ST021,Sunset Drugs,855 Sunset Blvd,Los Angeles,CA,90028.0,USA
SYN00132,P1558,Rabeprazole 20mg,antacid,GastroCare,RAB-2403Z,2026-10-31,2024-09-28,103,9,2024-10-12,7.2291366061972395,65.06,ST023,Wellness Drugstore,78 Peach Ave,Augusta,GA,30904.0,USA
SYN00133,P1638,Methylprednisolone 4mg,hormone,Steroidex Inc.,MPRED-2402D,2025-09-04,2024-10-05,10,2,2024-10-02,39.289310236250195,78.58,ST015,Family RX,900 Oak Dr,Toledo,OH,43606.0,USA
SYN00134,P1572,Influenza Vaccine 2024,vaccine,ImmuniSafe,FLU-24B,2026-01-12,2024-10-10,332,75,2024-10-20,14.983264021054019,1123.74,ST025,Care Max Pharmacy,2513 River Rd,Lafayette,LA,70501.0,USA
SYN00135,P1035,Melatonin 3mg,supplement,NutriHealth Inc.,MEL-25D,2028-02-22,2027-02-03,33,1,2027-03-04,6.681671039010523,6.68,ST028,Sunrise Drugs,512 11th Ave,Seattle,WA,98122.0,USA
SYN00136,P1467,Tums Antacid 500mg,antacid,GastroCare,TUMS-2404D,2026-12-19,2024-11-23,346,51,2024-12-07,6.776426710242972,345.6,ST010,Giant Chemist,77 Commerce Blvd,Dallas,TX,75204.0,USA
SYN00137,P1047,Calcium 1200mg,supplement,NutriHealth Inc,CAL-24D-047,2026-08-25,2025-07-22,63,4,2025-08-06,11.947439527813055,47.79,ST005,CityRx Pharmacy,159 West Loop,Chicago,IL,60607.0,USA
SYN00138,P1697,Paracetamol 500mg,analgesic,HealWell Pharma,PARA-2404D,2026-08-25,2024-07-31,145,6,2024-08-11,8.341215741360587,50.05,ST021,UrbanMed Pharmacy,420 Elm St,Newark,NJ,7107.0,USA
SYN00139,P1654,Aspirin 81mg,analgesic,HealWell Pharma,ASP-2402N,2026-11-01,2024-10-24,151,8,2024-11-19,5.690132054342036,45.52,ST018,HealthFirst Pharmacy,938 King St,Columbus,OH,43201.0,USA
SYN00140,P1104,Esomeprazole 40mg,antacid,DigestAid Corp,ESO-25A,2029-02-08,2027-12-31,199,19,2028-01-07,13.756532378715136,261.37,ST040,Eastside Pharmacy,3490 Ridge Rd,Cleveland,OH,44102.0,USA
SYN00141,P1058,Naproxen 220mg,analgesic,HealWell Pharma,NAP-25A,2028-06-29,2027-05-10,103,9,2027-06-03,6.654078045821307,59.89,ST038,Central Pharmacy,1245 Adams Ave,Philadelphia,PA,19124.0,USA
SYN00142,P1023,Cyanocobalamin 1mg,supplement,NutriHealth Inc,CYN-24B-023,2026-09-01,2025-07-29,70,4,2025-07-26,11.553520934733472,46.21,ST023,VitaCare Pharmacy,212 Clover Ln,Charlotte,NC,28202.0,USA
SYN00143,P1212,Melatonin 5mg,supplement,NutriHealth Inc,MEL-231C,2027-03-23,2026-03-17,213,14,2026-03-25,5.941181401777249,83.18,ST025,SleepWell Drugs,9 Dream Cir,Los Angeles,CA,90001.0,USA
SYN00144,P1047,Acetaminophen 325mg,analgesic,HealWell Pharma,ACE-25C,2028-12-28,2027-12-24,55,4,2028-01-16,6.125093409309885,24.5,ST021,HealthFirst Pharmacy,3371 Maple St,Springfield,IL,62703.0,USA
SYN00145,P1021,Ibuprofen 200mg,analgesic,HealWell Pharma,IBU-2401A,2025-09-22,2024-08-07,121,6,2024-09-16,9.299627259957397,55.8,ST019,Lakeview Pharmacy,882 Willow Ave,Duluth,MN,55802.0,USA
SYN00146,P1440,Vitamin B Complex,supplement,NutriHealth Inc,VITB-24A,2027-02-11,2026-03-02,159,11,2026-03-05,13.625522658622254,149.88,ST048,Health Express,505 State Ave,Raleigh,NC,27601.0,USA
SYN00147,P1048,,,,,2100-01-09,,10,2,2099-01-02,0.009502250561253194,0.02,ST999,,,,,,
SYN00148,P1127,Shingles Vaccine,vaccine,Vaxilife,SHG-27A,2029-01-11,2027-11-30,892,500,2027-12-15,20.64539942440693,10322.7,ST035,Seasonal RX,1120 Brookside Dr,Minneapolis,MN,55407.0,USA
SYN00149,P1038,Paracetamol 500mg,analgesic,HealWell Pharma,PAR-24P-038,2026-10-20,2025-09-19,182,10,2025-09-20,7.383340444197894,73.83,ST038,PrimeHealth,800 Health St,Phoenix,AZ,85004.0,USA
SYN00150,P1022,Lisinopril 10mg,antihypertensive,MediCore Labs,LIS-24L-022,2027-02-02,2026-01-08,179,11,2026-01-11,7.940421660638582,87.34,ST022,Healthy Living,603 Wellness St,Miami,FL,33101.0,USA
SYN00151,P1017,Cetirizine 10mg,antihistamine,MediCore Labs,CET-2401,2026-06-01,2025-05-27,99,7,2025-06-18,10.383143308409942,72.68,ST017,MediPlus,145 River Rd,Denver,CO,80203.0,USA
SYN00152,P1772,Omeprazole 20mg,antacid,StomachHealth Inc.,OMP-23D,2025-11-12,2024-10-24,72,2,2025-01-13,13.621335751985352,27.24,ST025,CareMax Pharmacy,1512 Birch Lane,Boise,ID,83702.0,USA
SYN00153,P1120,Omeprazole 20mg,antacid,GastroCare,OMP-2402E,2025-10-07,2024-11-11,138,9,2024-11-03,14.436330043004276,129.93,ST023,Wellness Drugstore,78 Peach Ave,Augusta,GA,30904.0,USA
SYN00154,P1035,Esomeprazole 40mg,antacid,Digestive Solutions,ESO-23E-035,2026-05-16,2025-03-23,73,3,2025-03-28,14.493376871704507,43.48,ST035,CityRx Pharmacy,159 West Loop,Chicago,IL,60607.0,USA
SYN00155,P1408,Doxycycline 100mg,antibiotic,MediCore Inc.,DOX-2404K,2026-09-27,2024-09-09,61,5,2024-09-07,18.33491667937164,91.67,ST024,Vitality Drugs,246 East Rd,Seattle,WA,98109.0,USA
SYN00156,P1183,Vitamin D3 2000IU,supplement,NutriHealth Group,VD3-2024A,2026-02-24,2024-11-28,147,3,2025-01-17,11.516010073032287,34.55,ST022,GreenLife Drugstore,725 Oak Dr,Portland,OR,97205.0,USA
SYN00157,P1101,Omeprazole 20mg,antacid,DigestAid Corp,OME-25A,2028-04-19,2027-04-09,176,11,2027-04-20,10.400405314616128,114.4,ST021,HealthFirst Pharmacy,3371 Maple St,Springfield,IL,62703.0,USA
SYN00158,P1432,Paracetamol 500mg,analgesic,HealWell Pharma,PAR-24C,2027-08-26,2026-08-11,105,6,2026-08-19,8.578065123895373,51.47,ST047,Peak Pharmacy,22 Ridge Ln,Denver,CO,80204.0,USA
SYN00159,P1051,Ibuprofen 200mg,analgesic,HealWell Pharma,IBU-23C,2025-09-24,2024-08-16,51,7,2025-03-19,8.184361747121837,57.29,ST021,HealthFirst Pharmacy,123 Elm St,Nashville,TN,37209.0,USA
SYN00160,P1021,Ibuprofen 200mg,analgesic,HealWell Pharma,IBU-2401A,2025-09-22,2024-08-09,114,6,2024-09-12,9.32986117948902,55.98,ST019,Lakeview Pharmacy,882 Willow Ave,Duluth,MN,55802.0,USA
SYN00161,P1012,Prednisone 20mg,hormone,EndoLife Corp,PRD-23P-012,2025-09-09,2024-07-27,28,1,2024-08-13,24.84981751223582,24.85,ST012,MetroCare Pharmacy,880 North Ave,Minneapolis,MN,55401.0,USA
SYN00162,P1388,Glipizide 5mg,other,GlucoseRx,GLI-24A,2025-11-26,2024-11-04,82,5,2024-11-07,10.096755177871152,50.48,ST042,Sunrise Pharmacy,75 Ocean Ave,Miami,FL,33101.0,USA
SYN00163,P1350,Hydrocodone/APAP 5/325,analgesic,PainRelief Ltd.,HYC-24B,2025-09-09,2024-09-15,44,3,2024-09-17,13.857624607098009,41.57,ST039,Metro Medical,350 8th Ave,New York,NY,10011.0,USA
SYN00164,P1103,Famotidine 20mg,antacid,DigestAid Corp,FAM-24D,2027-09-06,2026-10-09,114,5,2027-01-10,8.810986685726546,44.05,ST034,GoodHealth RX,17 Eastview Blvd,Orlando,FL,32806.0,USA
SYN00165,P1091,Hydrocortisone Cream,other,Sterix Pharma,HC-24C,2027-10-10,2026-10-12,56,2,2027-01-16,9.410654103186097,18.82,ST037,PharmSave,1500 Clifton Rd,Atlanta,GA,30322.0,USA
SYN00166,P1045,Acetaminophen 500mg,analgesic,HealWell Pharma,ACE-25B,2028-05-06,2027-04-11,104,10,2027-05-13,7.343388476068041,73.43,ST036,ScriptRx,6029 Old Main St,Richmond,VA,23219.0,USA
SYN00167,P1284,Multivitamin Tablets,supplement,NutriHealth,MV-2401A,2026-01-20,2024-01-18,125,11,2024-01-17,8.110989177338649,89.22,ST018,HealthFirst Pharmacy,938 King St,Columbus,OH,43201.0,USA
SYN00168,P1669,Magnesium Citrate 200mg,supplement,NutriHealth,MAG-2402V,2025-07-14,2024-06-04,103,7,2024-06-13,7.341922601218071,51.39,ST011,Sunrise Health,2107 Market St,Riverside,CA,92501.0,USA
SYN00169,P1615,Meclizine 25mg,antihistamine,AllergyFree Labs,MEC-2402M,2026-03-11,2024-02-29,50,2,2024-03-13,9.154105691106137,18.31,ST022,MetroCare Pharmacy,1220 Maple Ave,Newport,KY,41071.0,USA
SYN00170,P1114,Cholecalciferol 5000IU,supplement,NutriHealth Inc.,CHO-24D,2027-12-17,2027-01-11,77,3,2027-01-06,8.469832919047871,25.41,ST028,Sunrise Drugs,512 11th Ave,Seattle,WA,98122.0,USA
SYN00171,P1112,Metformin 500mg,other,GlucoWell,MET-24A,2028-02-20,2027-02-06,199,13,2027-02-11,9.145392134223405,118.89,ST030,CityMed RX,400 Oak Dr,Charlotte,NC,28205.0,USA
SYN00172,P1585,Hydroxyzine 25mg,antihistamine,AllergyFree Labs,HYD-2402C,2025-10-06,2024-08-23,90,5,2024-09-08,8.22449003452849,41.12,ST024,Vitality Drugs,246 East Rd,Seattle,WA,98109.0,USA
SYN00173,P1669,Magnesium Citrate 200mg,supplement,NutriHealth,MAG-2402V,2025-06-16,2024-06-02,103,7,2024-06-24,7.552762027339166,52.87,ST011,Sunrise Health,2107 Market St,Riverside,CA,92501.0,USA
SYN00174,P1353,Hydrocodone/APAP 5-325mg,analgesic,HealWell Pharma,HCAP-2404C,2026-04-11,2024-04-15,34,3,2024-04-12,13.437672284329349,40.31,ST019,Lakeview Pharmacy,882 Willow Ave,Duluth,MN,55802.0,USA
SYN00175,P1890,Insulin Glargine 100U/mL,hormone,NovoHealth,INS-2023K,2026-04-19,2024-12-24,25,3,2024-12-27,74.97821124493093,224.93,ST026,Metro Specialty Rx,2300 Willow St,Richmond,VA,23220.0,USA
SYN00176,P1113,Vitamin E 400IU,supplement,NutriHealth Inc.,VITE-25A,2028-12-25,2027-12-27,50,4,2028-01-03,7.897115516665122,31.59,ST021,HealthFirst Pharmacy,3371 Maple St,Springfield,IL,62703.0,USA
SYN00177,P1032,Clopidogrel 75mg,antiplatelet,HealWell Pharma,CLO-24C-032,2026-05-04,2025-03-02,56,1,2025-04-04,20.460216774900175,20.46,ST032,Care Max,200 Main Ave,Raleigh,NC,27601.0,USA
SYN00178,P1002,Amoxicillin 500mg,antibiotic,MediCore Labs,AMX-23Q-002,2026-01-11,2024-12-04,86,3,2024-12-11,12.413509094428202,37.24,ST002,Care Max,200 Main Ave,Raleigh,NC,27601.0,USA
SYN00179,P1467,Tums Antacid 500mg,antacid,GastroCare,TUMS-2404D,2026-11-11,2024-12-07,342,51,2024-12-15,7.040240018117907,359.05,ST010,Giant Chemist,77 Commerce Blvd,Dallas,TX,75204.0,USA
SYN00180,P1013,Acetaminophen 500mg,analgesic,HealWell Pharma,ACE-24Q,2026-01-05,2025-01-06,86,7,2025-01-12,9.010706412361536,63.07,ST010,HealthFirst Pharmacy,1000 Main St,Boston,MA,2118.0,USA
SYN00181,P1558,Rabeprazole 20mg,antacid,GastroCare,RAB-2403Z,2026-10-16,2024-09-24,102,9,2024-10-21,7.901306380148314,71.11,ST023,Wellness Drugstore,78 Peach Ave,Augusta,GA,30904.0,USA
SYN00182,P1038,Paracetamol 500mg,analgesic,HealWell Pharma,PAR-24P-038,2026-10-12,2025-09-18,195,9,2025-09-10,7.208516565033096,64.88,ST038,PrimeHealth,800 Health St,Phoenix,AZ,85004.0,USA
SYN00183,P1190,Hydrochlorothiazide 25mg,other,MediCore Labs,HCTZ-24A,2027-07-26,2026-07-14,110,7,2026-07-07,13.357739827724625,93.5,ST023,Better Health Rx,88 North St,Birmingham,AL,35203.0,USA
SYN00184,P1016,Omeprazole 20mg,antacid,Digestive Solutions,OMP-23O-016,2025-10-07,2024-10-05,186,8,2024-10-15,9.011560889001021,72.09,ST016,Parkway Pharmacy,3100 Parkway Dr,Atlanta,GA,30303.0,USA
SYN00185,P1017,Zinc 50mg,supplement,NutriHealth Inc,ZNC-24B-017,2026-04-02,2025-01-30,100,5,2025-02-08,7.24276464325728,36.21,ST017,PrimeHealth,800 Health St,Phoenix,AZ,85004.0,USA
SYN00186,P1192,Prednisone 20mg,hormone,Steroidex Inc.,PRD-2403A,2026-01-15,2024-12-08,21,1,2024-12-17,37.089351014175925,37.09,ST015,Family RX,900 Oak Dr,Toledo,OH,43606.0,USA
SYN00187,P1002,Amoxicillin 500mg,antibiotic,MediCore Labs,AMX-23Q-002,2025-12-23,2024-12-08,78,4,2024-12-13,12.217646745019692,48.87,ST002,Care Max,200 Main Ave,Raleigh,NC,27601.0,USA
SYN00188,P1284,Multivitamin Tablets,supplement,NutriHealth,MV-2401A,2025-12-25,2024-01-17,126,11,2024-01-18,8.057249963014055,88.63,ST018,HealthFirst Pharmacy,938 King St,Columbus,OH,43201.0,USA
SYN00189,P1012,Vitamin D3 1000IU,supplement,NutriHealth Inc.,VITD-24C,2027-06-11,2026-05-28,62,1,2026-07-07,5.699326520012042,5.7,ST021,HealthFirst Pharmacy,3371 Maple St,Springfield,IL,62703.0,USA
SYN00190,P1106,Rabeprazole 20mg,antacid,DigestAid Corp,RAB-24B,2028-01-17,2027-01-05,217,14,2027-01-18,11.877134695604683,166.28,ST029,QuickMed Pharmacy,801 Elm St,Tampa,FL,33605.0,USA
SYN00191,P1527,Clopidogrel 75mg,antiplatelet,CardioGen,CLO-2402Z,2025-12-22,2024-11-21,94,6,2024-12-04,14.036186443968512,84.22,ST018,HealthFirst Pharmacy,938 King St,Columbus,OH,43201.0,USA
SYN00192,P1027,Calcium Carbonate 500mg,antacid,DigestAid Corp,CAL-24D,2027-08-03,2026-07-09,153,26,2026-07-20,6.677324151533925,173.61,ST026,Giant Chemist,7800 Sunrise Blvd,Citrus Heights,CA,95610.0,USA
SYN00193,P1012,Prednisone 20mg,hormone,EndoLife Corp,PRD-23P-012,2025-07-26,2024-07-19,19,3,2024-08-23,23.786324263340834,71.36,ST012,MetroCare Pharmacy,880 North Ave,Minneapolis,MN,55401.0,USA
SYN00194,P1183,Vitamin D3 2000IU,supplement,NutriHealth Group,VD3-2024A,2026-01-17,2024-12-10,134,3,2025-01-20,12.156005725251198,36.47,ST022,GreenLife Drugstore,725 Oak Dr,Portland,OR,97205.0,USA
SYN00195,P1456,Acetaminophen 500mg,analgesic,HealWell Pharma,ACE-2403F,2026-03-01,2024-02-21,195,11,2024-03-01,6.7546522297169265,74.3,ST021,UrbanMed Pharmacy,420 Elm St,Newark,NJ,7107.0,USA
SYN00196,P1035,Melatonin 3mg,supplement,NutriHealth Inc.,MEL-25D,2028-02-26,2027-02-15,32,2,2027-02-23,7.320806202444383,14.64,ST028,Sunrise Drugs,512 11th Ave,Seattle,WA,98122.0,USA
SYN00197,P1003,Vitamin D3 1000IU,supplement,NutriHealth Inc,VD3-24B-003,2026-03-09,2024-12-19,190,11,2025-01-02,8.664718141833843,95.31,ST003,PharmaTrust,450 Oak Blvd,Denver,CO,80203.0,USA
SYN00198,P1340,Cyanocobalamin 1mg,supplement,NutriHealth,B12-2403B,2025-09-19,2024-10-10,53,3,2024-10-05,9.130232788878057,27.39,ST030,Healthwise RX,400 Pine Dr,Reno,NV,89501.0,USA
SYN00199,P1086,Vitamin C 1000mg,supplement,NutriHealth,VC-2403C,2025-03-23,2024-03-03,72,7,2024-03-01,10.87045644531621,76.09,ST011,Sunrise Health,2107 Market St,Riverside,CA,92501.0,USA
SYN00200,P1379,Estradiol 1mg,hormone,FemCare Pharma,EST-2401B,2026-05-04,2024-06-15,24,2,2024-06-18,57.57524655861047,115.15,ST026,Unity Pharmacy,101 Main St,Grand Rapids,MI,49503.0,USA
SYN00201,P1118,Tetanus Vaccine,vaccine,Vaxilife,TET-27C,2029-01-30,2027-12-05,790,300,2028-01-04,14.106240656202502,4231.87,ST035,Seasonal RX,1120 Brookside Dr,Minneapolis,MN,55407.0,USA
SYN00202,P1043,Ibuprofen 400mg,analgesic,HealWell Pharma,IBU-25B,2028-03-09,2027-02-05,97,5,2027-02-14,9.881624499314901,49.41,ST024,MediValue Pharmacy,1820 Oakview Dr,Aurora,CO,80014.0,USA
SYN00203,P1044,Ibuprofen 400mg,analgesic,HealWell Pharma,IBU-24A-044,2026-11-29,2025-11-13,134,9,2025-11-16,9.858024108459283,88.72,ST001,HealthFirst Pharmacy,123 Market St,Springfield,IL,62701.0,USA
SYN00204,P1045,Multivitamin Kids,supplement,NutriHealth Inc,MLT-24B-045,2026-06-04,2025-05-21,114,7,2025-06-08,8.524040357032344,59.67,ST026,Northside Drugs,201 North St,Baltimore,MD,21201.0,USA
SYN00205,P1001,Ibuprofen 200mg,analgesic,HealWell Pharma,IBU-24A-001,2025-10-16,2024-10-19,128,7,2024-11-10,8.226649527184888,57.59,ST001,HealthFirst Pharmacy,123 Market St,Springfield,IL,62701.0,USA
SYN00206,P1440,Vitamin B Complex,supplement,NutriHealth Inc,VITB-24A,2027-02-03,2026-03-01,150,10,2026-02-25,14.187306211677384,141.87,ST048,Health Express,505 State Ave,Raleigh,NC,27601.0,USA
SYN00207,P1128,Calcium Carbonate 500mg,antacid,DigestiveCare,CAC-24A,2028-01-18,2027-02-12,142,9,2027-02-09,6.748544642575142,60.74,ST015,Care Max,55 Maple Blvd,San Diego,CA,92101.0,USA
SYN00208,P1353,Hydrocodone/APAP 5-325mg,analgesic,HealWell Pharma,HCAP-2404C,2026-04-20,2024-04-24,21,3,2024-04-21,13.313410682964523,39.94,ST019,Lakeview Pharmacy,882 Willow Ave,Duluth,MN,55802.0,USA
SYN00209,P1350,Hydrocodone/APAP 5/325,analgesic,PainRelief Ltd.,HYC-24B,2025-10-09,2024-09-02,54,3,2024-09-11,13.655688059898065,40.97,ST039,Metro Medical,350 8th Ave,New York,NY,10011.0,USA
SYN00210,P1654,Aspirin 81mg,analgesic,HealWell Pharma,ASP-2402N,2026-10-20,2024-11-01,150,9,2024-11-16,5.376380774474373,48.39,ST018,HealthFirst Pharmacy,938 King St,Columbus,OH,43201.0,USA
SYN00211,P1021,Aspirin 81mg,analgesic,HealWell Pharma,ASP-25B,2028-03-01,2027-01-28,103,4,2027-03-10,5.441603380854627,21.77,ST028,Sunrise Drugs,512 11th Ave,Seattle,WA,98122.0,USA
SYN00212,P1051,Hydroxyzine 25mg,antihistamine,Allergonix,HYD-25A,2028-09-06,2027-09-04,41,2,2027-09-21,9.023936918031122,18.05,ST036,ScriptRx,6029 Old Main St,Richmond,VA,23219.0,USA
SYN00213,P1318,Simvastatin 20mg,lipid-lowering,CardioGen,SIMV-2403E,2026-06-21,2024-06-15,63,9,2024-06-08,10.580218682612076,95.22,ST026,Unity Pharmacy,101 Main St,Grand Rapids,MI,49503.0,USA
SYN00214,P9999,,,,,2100-01-23,,10,1,2099-01-03,0.010225681495916473,0.01,ST000,,,,,,
SYN00215,P1044,Ibuprofen 400mg,analgesic,HealWell Pharma,IBU-24A-044,2026-11-19,2025-11-11,132,9,2025-11-23,10.239991439803132,92.16,ST001,HealthFirst Pharmacy,123 Market St,Springfield,IL,62701.0,USA
SYN00216,P1065,Cetirizine 10mg,antihistamine,Allergonix,CTZ-24B,2027-05-22,2026-05-10,35,3,2026-05-31,8.49602907272105,25.49,ST020,ExpressRx,5401 W Belmont Ave,Chicago,IL,60641.0,USA
SYN00217,P9999,,,,,2099-12-26,,10,1,2099-01-04,0.010306484335167907,0.01,ST999,,,,,,
SYN00218,P1131,Levothyroxine 50mcg,hormone,ThyroGenix,LTX-23A1,2025-11-13,2024-12-05,10,2,2024-12-17,47.713114796187924,95.43,ST017,ExpressRx,1012 Hillside Rd,Eugene,OR,97401.0,USA
SYN00219,P1043,Amoxicillin 500mg,antibiotic,MediCore Inc.,AMX-2402B,2026-01-23,2024-12-14,198,6,2025-01-08,13.102293375475067,78.61,ST021,UrbanMed Pharmacy,420 Elm St,Newark,NJ,7107.0,USA
SYN00220,P1051,Hydroxyzine 25mg,antihistamine,Allergonix,HYD-25A,2028-09-06,2027-09-14,38,2,2027-09-11,9.111738886040161,18.22,ST036,ScriptRx,6029 Old Main St,Richmond,VA,23219.0,USA
SYN00221,P1233,Simvastatin 20mg,other,LipidCare,SIM-24B,2027-12-22,2027-01-12,139,9,2027-01-15,11.731866540859553,105.59,ST027,Uptown Pharmacy,701 King St,Chicago,IL,60616.0,USA
SYN00222,P1046,Dextromethorphan 10mg,antitussive,CoughCare Ltd,DEX-24D-046,2026-05-11,2025-04-05,48,3,2025-04-23,11.747188639122227,35.24,ST042,Harbor Pharmacy,404 Harbor St,Boston,MA,2109.0,USA
SYN00223,P1111,Cholecalciferol 2000IU,supplement,NutriHealth Inc.,CHO-25B,2029-01-01,2027-12-11,46,7,2027-12-15,7.958958972659188,55.71,ST028,Sunrise Drugs,512 11th Ave,Seattle,WA,98122.0,USA
SYN00224,P1704,Docusate Sodium 100mg,laxative,GutRelief,DOC-2402A,2026-01-08,2024-12-05,72,4,2024-12-12,6.059537329126222,24.24,ST027,Community Health RX,390 Oakley Ln,Mobile,AL,36609.0,USA
SYN00225,P1558,Rabeprazole 20mg,antacid,GastroCare,RAB-2403Z,2026-09-25,2024-09-30,97,10,2024-10-17,7.5105073697290665,75.11,ST023,Wellness Drugstore,78 Peach Ave,Augusta,GA,30904.0,USA
SYN00226,P1039,Potassium 99mg,supplement,NutriHealth Inc,POT-24B-039,2026-09-06,2025-08-23,67,5,2025-09-08,8.504051941645823,42.52,ST039,MetroCare Pharmacy,880 North Ave,Minneapolis,MN,55401.0,USA
SYN00227,P1572,Influenza Vaccine 2024,vaccine,ImmuniSafe,FLU-24B,2026-02-05,2024-10-02,348,76,2024-10-09,15.607915919190567,1186.2,ST025,Care Max Pharmacy,2513 River Rd,Lafayette,LA,70501.0,USA
SYN00228,P1638,Methylprednisolone 4mg,hormone,Steroidex Inc.,MPRED-2402D,2025-09-18,2024-09-24,13,2,2024-10-07,39.3163391997212,78.63,ST015,Family RX,900 Oak Dr,Toledo,OH,43606.0,USA
SYN00229,P1201,Doxycycline 100mg,antibiotic,MediCore Labs,DOX-24B,2026-09-14,2025-09-16,85,6,2025-09-17,14.838999354896623,89.03,ST024,Peak Pharmacy,22 Ridge Ln,Denver,CO,80204.0,USA
SYN00230,P1114,Cholecalciferol 5000IU,supplement,NutriHealth Inc.,CHO-24D,2028-01-28,2026-12-31,77,3,2027-01-03,8.521137323403366,25.56,ST028,Sunrise Drugs,512 11th Ave,Seattle,WA,98122.0,USA
SYN00231,P1031,Magnesium Citrate 200mg,supplement,NutriHealth Inc.,MAGC-24B,2027-10-28,2026-11-24,40,2,2027-01-17,9.281241433604247,18.56,ST030,CityMed RX,400 Oak Dr,Charlotte,NC,28205.0,USA
SYN00232,P1121,Flu Vaccine 2027,vaccine,Vaxilife,FLU-27B,2028-03-16,2027-09-11,396,100,2027-09-25,18.01381864464608,1801.38,ST035,Seasonal RX,1120 Brookside Dr,Minneapolis,MN,55407.0,USA
SYN00233,P1177,Fish Oil 1200mg,supplement,NutriHealth Inc,FISH-24A,2027-01-09,2025-12-15,208,11,2026-01-01,13.700626340296042,150.71,ST021,Superior Rx,640 7th St,Cleveland,OH,44113.0,USA
SYN00234,P1036,Atorvastatin 10mg,statin,MediCore Labs,ATO-24A-036,2027-03-16,2026-01-20,77,4,2026-01-25,13.32711917333194,53.31,ST036,VitaCare Pharmacy,212 Clover Ln,Charlotte,NC,28202.0,USA
SYN00235,P1175,Calcium+D3 600mg/400IU,supplement,NutriHealth,CALD3-2402D,2026-03-31,2024-04-06,56,9,2024-04-11,10.718296899098195,96.46,ST029,Bright Life Pharmacy,563 Ridgeway Rd,Boise,ID,83702.0,USA
SYN00236,P1290,Lisinopril 10mg,other,HeartMeds Inc,LIS-24D,2026-10-22,2025-10-20,87,4,2025-10-27,10.784856529112586,43.14,ST033,City Pharmacy,823 Oak Ave,Phoenix,AZ,85001.0,USA
